,date,review,rating,isEdited,title,userName,developerResponse
895,2024-02-21 20:40:21,They ended up taking almost $40 of my fundraiser and I needed that money for the trip I was going on. It was only $700 not like $4k or something! Very disappointing :( also the times and amounts they send the money in to my bank is kind of weird too I don’t know if there’s like a specific setting or something for that.,3,False,It’s good but,Mia_______________,
896,2023-12-02 20:19:01,"This is truly a wonderful platform as it allows people to believe in themselves and others, while connecting humans in ways never possible before. Thank you for your support!",5,False,Beautiful Belief,LarsyparsyP,
897,2023-09-17 23:02:09,I am not text savvy I get by but not savvy. Go fund me platform made it simple to help me raise money for my friends family after he passed away I can’t say enough about how helpful all their tools are.,5,False,Thank you for your support,Needed. It in a hurry,
898,2023-06-22 18:03:40,During these hard time it’s great to have a platform to provide help to people who didn’t even know the had the support from their community!,5,False,You’ve help my family,N milan,
899,2023-09-01 16:02:18,"I’m really mad, I went to go in my account this morning to find it was logged out and I couldn’t reach it. I kept trying because this is very important to me for my senior project. I wanted to raise 5,000 dollars to hand out 100 meals with 100 bibles I had been sharing for awhile with no donations. I went to share today and it was gone? Has this Happened to anyone else?",2,False,Is this a joke?,I just exist🫥,
900,2023-04-30 00:35:03,"I am so grateful a dear friend set this up for me.
It’s a humbling experience to ask for help. 
The GoFundMe being set up and the generous responses from friends has really rescued me financially.  
Thank you for being here as a resource!",5,False,Never thought I would need help.,23 years with cox. I am stupid,
901,2023-01-05 17:14:29,"My cousin would not have made it without the help of GoFundMe! He’s been able to have dialysis treatments, for the past 10 months, because of the contributions of others through the availability of this fund. 

With Gratitude!
Natasha",5,False,Thankful for GoFundMe,Tasha50K,
902,2022-12-29 20:10:05,I am so thankful for an easy-to-use app that allows for total transparency when dealing with donations from so many individuals.   We reached our goal and it was so easy to keep track of donations and thank-you notes.,5,False,A great tool!!!!,MommaKitty92,
903,2022-12-24 02:21:17,This has been so easy to set up and use. Dan was killed and Jess has had to pick up the pieces. This allowed us to get some assistance for her. She really needed the funding and this has made it easier for her,5,False,Easy control,metro8804,
904,2022-01-12 02:30:10,Go fund me allowed me to reach out to people in a professional way.  I was able to raise funds to help with the bills for my cancer surgery.  It has taken some of the stress away.  Now I can concentrate on healing.,5,False,Could not have raised funds without,Cynde A.,
905,2022-12-12 16:03:19,Thank you thank you  so very much I really do hate websites like this that could help out people like me thank you for this website So the people that created this website really do appreciate you have a blessed and wonderful life,4,False,Couldn’t of done it without you,A family in need,
906,2022-02-09 13:50:39,"I love how easy it is to use this app. What I find quite disgusting, and I would not have chosen this site if I knew ahead of time, is that you charge $15 per donation. These donations are set up for people who truly need money. $15 each time someone donates is ridiculously high and that money could be added to what these people truly need. You’re taking advantage of someone in need.",2,False,"Ease of use, extortion of fees",mmmorg512,
907,2021-12-02 02:32:00,"Such a great way to raise money when it is needed and we plan on paying it forward. I love having the ability to say thank you and am looking forward to helping others in need when they need it most.

Jay Kohl",5,False,Love GoFundMe,JayAK68,
908,2021-10-25 23:07:13,"Simple to set up , easy for people to make a donation . Very helpful ! Grateful to be able to assist someone who is in need of help financially, when they are going through a difficult situation already . Thank you Gofundme.  Diamondgirl 206",5,False,Very helpful !,Diamondgirl562,
909,2021-10-07 20:59:55,"My first time setting one up, and I was amazed how quickly the donations started. Exciting to see a need for my adult daughter being met so quickly and with such love and caring! Thankful for this easy to use platform!",5,False,So easy to use!,Gghghghghghhgh,"{'id': 25619380, 'body': 'Thank you for taking the time to leave such a heartfelt review. We are so glad to know you were able to raise the funds needed through GoFundMe and that everything was easy to manage. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-10-11T16:15:06Z'}"
910,2021-09-21 01:46:43,"This was a excellent way to support our impact organization for the things the children need. Also to be able to develop some funding for a cause bigger then yourself. They say it takes a village to raise a child, let the Gummybear Foundation be that village",5,False,Gummybear Foundation GOFUNDME,dynasty10463,"{'id': 25275494, 'body': 'Thank you for taking the time to leave such a review. We are glad to know you were able to raise the funds needed through GoFundMe and that thankful you are part of the GoFundMe community. If anything ever comes up, our team would be happy to help!', 'modified': '2021-09-23T11:19:38Z'}"
911,2021-09-10 17:48:03,I never thought I would be appealing for this kind of assistance but when I needed it GoFundMe provided a way. So incredibly easy to set up. Updates are simple to keep those generous and wonderful donors up to date.  I am so grateful for this app.,5,False,What an AMAZING App,Ketraa,"{'id': 25072992, 'body': 'Thank you for taking the time to leave such a heartfelt review. We are glad to know you were able to raise the funds needed through GoFundMe and that everything was easy to manage. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-09-13T14:45:46Z'}"
912,2021-09-01 21:42:45,The tips and advice offered in this app are completly accurate. Keep sharing to everyone and even beyond friends and family. Don't get discouraged and people can be very generous.,5,False,Get the help you really need in tough times.,⚡️hazam!!,"{'id': 24886515, 'body': 'Thank you for taking the time to leave a review. We are happy to hear that you had a positive experience with us and that you are part of the GoFundMe community. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-09-03T08:29:37Z'}"
913,2021-08-05 22:55:08,Thank you for making this so user friendly and so easily shared.  It helps to have see the support and to have the funds available so quickly.,5,False,"Easy to use, easy to share.",Binkydu,"{'id': 24406044, 'body': 'Thank you for taking the time to leave such a heartfelt review. We are so glad to know you were able to raise the funds needed through GoFundMe and that everything was easy to manage. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-08-09T16:09:34Z'}"
914,2021-08-03 13:46:25,This app has helped significantly with my fathers funeral expenses and all the other headaches that come when God calls a loved one home. Thank you so much for creating this app it’s helped so many people get through tough times.,5,False,GoFundMe,StuJo85,"{'id': 24334926, 'body': 'Thank you for taking the time to leave such a heartfelt review. We are relieved to know you were able to raise the funds needed through GoFundMe. If anything ever comes up, our team would be happy to help!', 'modified': '2021-08-05T12:27:38Z'}"
915,2021-05-24 22:13:10,This app has been a life saver.  My son was able to get donations fast and the pay out is pretty fast in order to pay for medical bills that are due as soon as service was rendered.,5,False,Great app god getting funded quickly,djdasher2021,
916,2021-04-24 15:27:45,This app and the people who support it are amazing and have created away for people to get help and feel like there are not alone out there when in need.,5,False,Best thing to have happened in my life when I need help,MrJones363636,
917,2021-04-03 15:48:04,"Literally, GoFundMe has been a life saving opportunity for me. I am so thankful for this platform, as it has allowed me to raise funds I could not have otherwise done. It is easy to navigate, well organized, quick payments, allows me to thank donors. I highly recommend it! 

C.C. In upstate N.Y.",5,False,Life Saving,Gear- girl,
918,2021-02-05 02:13:58,"The mobile app complements the very simple yet clean web site. It’s wonderful to keep up to date on the go with timely thank you’s and gratitude to donors on the go.

The share across apps is very useful too, especially mobile oriented ones.",5,False,Very good mobile app,kalide,
919,2020-12-31 04:17:44,We used this app to help pay for my father’s funeral service and it was the easiest way for all my Dad’s family and friends who wanted to help to be able to donate. Thank you for providing such ease of use during this hard time in my life 🙏🏼,5,False,Great experience,sy1vie,
920,2020-11-20 13:00:45,"After my aunt and uncle lost everything in a house fire in Beech Grove, Indiana we turned to Go Fund Me. It is an amazing tool to help spread the word about this devastating situation. Go Fund Me is an awesome and helps make this entire situation easier. It’s easy to use, easy to share and easy to understand. Thank you and God bless!",5,False,USMC Vet House Fire,Q-pert,
921,2020-07-07 11:37:55,Both gofundme and its app make it easy to set up a giving campaign and to manage it through various phases. I especially like the ability to thank donors from my phone. A wonderful way to use technology.,5,False,Makes giving real help easy,Drstuartm,
922,2019-11-02 14:33:27,"Thanks to go fund me my brother is alive today. As soon as I launch my campaign, friends and family started helping. That money is what am using to pay Djakiss’s medical bills and feeding his children until he can get back on his feet again. Thank you so much.",5,False,Help save my brother Djakiss,Sister in dispair,"{'id': 11629281, 'body': 'Thank you so much for sharing, we are so happy to hear this.\n\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2019-11-04T06:36:50Z'}"
923,2019-03-16 11:23:16,Sometimes life can throw you a curve ball. And no matter how many times you swing you still miss. It’s nice to know that there’s something like GoFundMe that with the support of friends can see you through to victory nonetheless! I’m very grateful for the help this application helped me acquire.,5,False,In the Face of adversity!,PMartine,"{'id': 7862919, 'body': ""There's nothing more powerful than a community of friends. They can really turn a curve ball into a home run if they step into help.\n\n___\n\nCustomer Happiness\nGoFundMe"", 'modified': '2019-03-22T19:40:31Z'}"
924,2019-02-07 13:59:55,"Great way to raise money for medical expenses.  Sure, they take a small cut, but what a great service to help support!  I received my donations directly into my checking account about every 2 days.  No complaints here.  I like the ability to update my donors and friends on GFM and Facebook!",5,False,My GoFundMe experience,K Shebby,"{'id': 7249739, 'body': ""Thanks for the review! We're glad to hear that you've found our product useful.\n\nJuliet\n___\n\nCustomer Happiness\nGoFundMe"", 'modified': '2019-02-11T23:17:08Z'}"
925,2018-05-22 01:11:59,"It may be more difficult if you don’t know many people. It worked well for me as I’m a musician, and am known by many more people than I could meet on my own. 
Getting others to share your campaign is crucial.",5,False,Very helpful to raise funds for medical needs,Alexah777,
926,2018-06-29 19:17:12,"I have had great success over the past few days with my gofundme. It stinks that’s you guys take two fees out of the donations. I’ve had a ton of people not donate because of that. They have reached out to me personally. And I understand the fee. But it’s a bit steep and the fact that you take two things from people giving to those in needs, seems excessive.",3,False,Good service,emma82781,
927,2017-08-22 12:36:36,"It is hard to ask for help, let alone ask for money this allowed me to ask in such a way that would not make anyone feel guilty if they couldn't help. I hope to be able to help others in the future.",5,False,Life saver,Ribbitblues,
928,2023-12-27 22:11:01,GoFundMe is an amazing platform to get people to help out!  I have always seen GoFundMe accounts but never thought I would have to set one up.  It is user friendly .  I have nothing but praise for this platform!!!,5,False,What a lifesaver!,fozigirl,
929,2023-04-26 05:53:44,"This website is great. I haven’t received very much, but what I have received is way more than I had any penny counts, and I greatly appreciate you for allowing me to use your platform for my charity/business.",5,False,Bucksforbees,Edu213,
930,2023-01-14 02:46:43,I’ve never used this never thought I would have to but the little help people are giving me are blessing lost my car being in the hospital for over 23 days,5,False,Helps,RedBone2023,
931,2021-12-06 03:11:12,"Go fund me has been a staple in helping family, children, cancer patients humans and animals across the world. It’s reliable safe and has altered so many lives for the better. I am thankful for all involved in this app and donations. ❤️",5,False,Absolute blessing,ninevoltnikki,
932,2022-12-06 18:44:54,I think that 2.9% plus a $.30 transaction fee is excessive. I think 1.9% with no transaction would be more appropriate. Also I think it’s ridiculous that it is difficult to see that there is an automatic tip assessed to be able to turn that off completely. They have no telephone number.  There is  no live person  to chat with.,2,False,Convenience but a few flaws,brbbmbmab,
933,2022-07-16 10:56:24,I HIGHLY recommend you do not use this platform! There are several other fundraising platforms to use that provide far better customer service experiences. This company will randomly make changes to your fundraiser such as closing it without letting you know plus close your account all together with no courtesy emails to let you know. I will reiterate DO NOT USE! They are seriously lacking in customer service!!,1,False,Do NOT use!!,Ticked with finding a nickname,
934,2022-03-04 22:44:22,"We know about the pros but there are some hidden cons people need to be aware of. I really appreciate the feature that makes it easy to thank people right from the app. That’s great! And we all know that it is easily recognizable. But because we do not want to do PayPal charity, we will not have access to the money for up to five months. Some people are not even getting the money that was donated to them through go fund me",1,False,Do you research first,H Senter,"{'id': 29408285, 'body': 'Thank you for leaving your feedback for us! We apologize for the delay in funds received, if you need any clarification on how funds are sent to a Charity via PayPal Giving Fund you can reach our team via our Help Center: https://support.gofundme.com/hc/en-us', 'modified': '2022-04-26T15:01:38Z'}"
935,2022-02-05 05:21:11,"Big Tech companies like GoFundMe have no appreciation of the privilege of Corporate Law Liability. protection. I sincerely hope that their board goes to jail for the pain, & suffering they causing. Keep Your Noses out of Politics, and and Stand For Freedom verses being a Prostitute for the fake media, fake news, and fake government that does harm many people including the children they harm as the papers show in the International Court.  Your Days are numbered since you have turned your noses to the People you claimed to help.",1,False,Tyrant,1NewOrbit,
936,2021-12-01 02:35:39,"My sister was watching someone’s dog and the dog broke his hip and needed a very expensive surgery.
 the woman that owns the dog was older and on a fixed income. I started a go fund me and we are already a quarter of the way there what a way to help other people!!!!",5,False,A great way to help people;),sweet p 23,
937,2021-10-02 19:22:15,"I have organized two fundraising campaigns here and contributed to others. The ease of use is great, I can access my history easily, and it actually helps people in need.",5,False,Easy to use and effective,acharris2005,"{'id': 25486311, 'body': 'Thank you for taking the time to leave such a heartfelt review. We are so glad to know that everything was easy to manage. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-10-04T16:29:50Z'}"
938,2021-10-05 13:09:24,"It’s nice too know that their are people who do cares when you a medical problem and someone lends a caring hand. Although I gave GFM  4 stars only because I should be able too choose how much I need to withdraw, other then that I would have given 5 stars.",4,False,Many thanks!,MR.Richard P,"{'id': 25547342, 'body': ""Thank you for taking the time to leave a review, Richard. Most of our site's improvements come from suggestions like yours, and with your help, we can make the site better for all. If anything ever comes up, our team would be happy to support you!"", 'modified': '2021-10-07T11:18:16Z'}"
939,2020-12-15 17:17:46,Thank you GoFundMe for creating this application to help families in need.... it’s such an easy application to use... within minutes of creating my dads funeral fund we started Rea Irving countless donations from family and friends and them saying how quick and easy donating is..,5,False,Thank you,Erica4221,
940,2020-08-28 20:28:09,Hi he reach of Gofundme has been amazing to allow for space to rest and heal for the whole family and we could not be more grateful for this platform to share and be blessed by those who love and care about as well as a few caring strangers! Thank you Gofundme!!,5,False,We are blown away!,MsLoladavis,
941,2020-12-14 04:29:17,"Close to loosing everything but my kids, go fund me has helped put us in position to get back on track and possibly move to a more promising future where a new place to live and new job might just be what this family needs to start an new.",4,False,Help for those that really need it,thatoldboy,
942,2020-08-14 22:54:13,"We’ve been amazed at how simple it was to reach so many people with GoFundMe. In less than one week, we’ve raised well over our expectations and for people who deserve it so much.

Highly recommend this for all the right causes.",5,False,A great platform for fundraising,LovetheDuty's,
943,2020-06-29 18:00:16,"I did not want to ask strangers for help but I was in a position where I had to make that choice, and I did. People came through with donations very quickly and it’s been very helpful. Remember to share share share",5,False,Don’t be afraid to ask for help,Boo522,
944,2020-04-24 01:43:42,"I’ve managed two campaigns on this services and it’s very straight forward to work with, it offers you manny different ways to spread the word and reach people to help you fundraising. My two experiences with this app has been amazing! Highly recommended!",5,False,Very useful!,rrnelvet,
945,2020-04-04 16:21:26,It really dose help in any financial hardship situation that you or people around you may be going threw! No adds no gimmicks just pure and honest & to the point! We couldn’t have done it with out you guys ! Will use this app for any fundraisers in the near future! Thanks again!,5,False,Wonderful Concept!,Fundrazor11,
946,2019-06-02 21:34:36,When my wife and I faced a difficult part of our life Go Fund Me was there to get the word out. We were blessed to have so many friends and family support us during this time. Couldn’t have done it without GFM,5,False,Thank you for getting the word out,MJS913,"{'id': 9123131, 'body': 'It means so much to our team to know that our platform helped you and your wife. Thank you for sharing!\n\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2019-06-12T04:19:31Z'}"
947,2019-12-31 21:01:38,"it actually asked me for a ranking - WHILE- i’m deactivating the campaign. 
i honestly question if anyone actually works there of if it’s a data collection scam. 
i am SO disappointed. gofund & it’s partner wepay did not accept my drivers license for ID, then never gave me any solutions or next steps... & navigating the site- i sincerely wondered if it’s a scam - data collection etc. 

i do NOT recommend this platform- i am going to ask for direct donations & build a campaign w my own links - while looking for a professional operated platform.",1,False,THE WORST-,dandelionlouise,"{'id': 12920987, 'body': 'We are sorry for this experience! We would like to turn this around if you are open to it. Can you please reach back out to us? https://support.gofundme.com/hc/en-us\n\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2020-01-15T05:42:43Z'}"
948,2018-07-03 08:14:23,"I  can't speak for anyone else but, without this account we would have had a difficult time giving my granddaughter a proper funeral.  I know this. There was no insurance. Gofundme was all we had. And it worked out for this family.",5,False,My 14 yr old Granddaughter,Lindy119,
949,2018-05-09 11:05:03,"My stepdad passed away on May 4th. Since I started the Go Fund me page, we have raised almost enough money to pay for his burial. I would definitely recommend this page to anyone needing funds for their family in crisis. It’s so worth the time and effort.",5,False,A Great Big Thanks!,vickie p ramsey,
950,2018-04-30 12:53:10,"GoFundMe offered us a way to raise money for our family who lost everything in a fire. We could not have raised twice the amount we requested without this site. God bless them. 
Super easy to use and so personable with ways to update and thank our donors",5,False,Lifesaver,Marathonang,
951,2017-08-04 12:58:27,"This site makes it possible to raise money for worthy causes. It's easy to navigate, helps you link up to major social media platforms and keeps track of the funds your campaign has generated all in one place. I'm very happy with the format!",5,False,A Great Format for Raising Money,Elle5485,
952,2023-10-24 18:01:10,"This app has been an amazing tool to reach out to those who seek to help others, I'm so thankful to everyone that has helped me and my family with this journey, I pray I'm about to help others as they have helped me",5,False,So grateful,Diego.B.,
953,2017-08-03 00:22:14,"This app has helped me manage my campaign while giving notifications when new donations were given. My only small issue was that it wouldn't let me scroll all the way down to edit/update my story, and you can't see who shared your campaign on social media. Otherwise, great app.",4,False,Very helpful!,mjeank,
954,2023-08-17 15:24:48,"Appreciate you all, and thank you for making this user-friendly.  Only thing I would broadcast more is the fees, so you don't have false information floating around.",5,False,Thank you,MH0487*,
955,2023-03-28 20:14:06,God is good there’s amazing people in this world 🙏🏼 there’s so many people going through difficult times just like us and we all help one another through it all. Thank you for your support,5,False,Thank you GoFund Me,SweetBubblez,
956,2023-08-10 00:35:04,Having to wait 1-2 weeks during an emergency is hard. Especially when you think you’ll have quick access and are counting on it. Left me in a bind. There are good things like ease of posting. But need more editing options. Especially for pictures. Thank you for what you do no matter. Helping THOUSANDS 💗.,2,False,It said easy access to funds.,HOPEFUL0929,
957,2023-07-25 18:52:43,I am glad GoFundMe exists. I’d have given 5 stars but almost all 3 of my campaigns over the years haven’t had much success at all. It is too bad that GoFundMe doesn’t advertise on Facebook or other platforms. Just the newest campaigns per category.,4,False,Glad for this platform,Jaydz48,
958,2023-03-09 22:07:23,We just want to thank you for a way to be able to get help to save our dog this is a great program for great things to help people and pets thanks again,5,False,Help save bodie thank you and I hope we get what we need so ty,Clean Church,
959,2022-12-02 13:12:19,"Grateful for this platform to support my sister after two recent miscarriages and piles of medical bills. 

You make it easy to set up, easy to share and easy to thank contributors.",5,False,So easy and user friendly,BritanyMom,
960,2022-12-02 05:10:16,"This is my first time using the go fund me app. And it’s so easy to navigate. Easy to set up l the actual go fund me, and the banking part. As well as to share via the click share links. Super easy!",5,False,Very easy to use,Cici7632,
961,2022-07-04 21:46:03,"I never thought I would be in a situation where I needed the help of others. But this funding helped me and my children when we needed help the most. Use it, it can only help you..",5,False,A blessing for those in need,SEVERN777,
962,2022-04-13 18:48:17,Is that you can’t use the funds until your goal is met. Ian needed tooth surgery and we were are able to pay the oral surgieron as we went so there was no fear of the appointment being cancelled.,5,False,The biggest misconception,Jessica1232123,
963,2022-06-03 02:41:48,So far has been pretty decent! I feel like they should take a percentage out of the total amount raised  and not out of every donation given but it was super easy to set up and helped my family quite a bit in our time of need!,4,False,Alright!,courtney1097,
964,2022-03-30 02:04:26,This was the first time I have used this site.  It has been a real blessing to our family in time of need.I would highly recommend this site to help anyone in need.,5,False,Help with funeral expenses for my sister-in-law.,Timeofneed,
965,2021-11-06 10:28:24,Thank goodness for your website!  If it wasn’t for Gofundme I wouldn’t have a prayer of survival…my husband is dying of cancer and I am not in very good health either.  I will always be grateful to Gofundme and everyone that is helping us to recover!!!,5,False,Fire destroyed our home!!!,Chex&spucky,
966,2022-02-05 13:30:26,Who is Go Fund Me to decide that tens of thousands of people can’t do ate to who they want. They are part of the cancel culture. If people want to donate to the truckers let them. Over the last 2 years several violent groups have had pages set up. Regardless of what side of the aisle you are in Go Fund Me has no right to decide to donate the money  to another group. This is not where people wanted their donation to go. Will never use this platform again.,1,False,Stealing Money,RhonLLane,
967,2021-09-18 10:03:29,"The experience I had with go fund me is amazing. The outpouring of love and support has been incredible. 
Thank you to the organizer of this app. You are helping many people in desperate times to get the word out and ask for help.",5,False,Support from GoFundMe,zensme,"{'id': 25195747, 'body': 'Thank you for taking the time to leave a review. We are happy to hear that you had a positive experience with us and that you are part of the GoFundMe community. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-09-20T03:58:53Z'}"
968,2021-07-31 13:56:33,This is such an amazing way for people to help when they don’t know what else to do for a family grieving. It is easy to keep track of donations and send “thank you’s”. I also love that people can donate anonymously.,5,False,So helpful,K@r@B,"{'id': 24253170, 'body': 'Thank you for taking the time to leave a review. We are happy to hear that you had a positive experience with us and that you are part of the GoFundMe community. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-08-02T07:30:57Z'}"
969,2021-08-25 04:30:10,"I imagine I’m not the only one to have this issue, but thanking people has been a problem. It gets stuck on that screen or just doesn’t take and I have to do it again. Sometimes, when you click the “Thank Them” next to their name, it doesn’t respond at all.",3,False,GFM Is Excellent! The app needs work.,Elder Kelly,"{'id': 24983553, 'body': 'Thank you for taking the time to share your experience. If you are still having trouble thanking donors, please reach out to our team: https://support.gofundme.com/hc/en-us', 'modified': '2021-09-08T14:25:47Z'}"
970,2021-06-21 10:34:10,We didn’t receive the amount requested in reality that’s not what matter. It was the matter of the community assistance during this difficult time and need. And this site help majorly with reaching our goal. Grateful for this app.,5,False,Thankful,the eastnorth lady,"{'id': 23529763, 'body': 'Thank you for taking the time to leave such a heartfelt review. We are happy to hear that you had a positive experience with us and thankful that you are part of the GoFundMe community.', 'modified': '2021-06-22T18:37:04Z'}"
971,2020-04-24 20:36:22,Everything about my experience has been beyond exceptional. From the app usage to the people...we raised more money for our cause faster than I ever imagined we would and would not have been able to do so without go fund me.,5,False,Amazing,Redhotwidow81,
972,2019-08-26 01:48:03,I used to donate small fund to people who need a support multiple times and this is first time I used this source to raise fund for my family member for emergency operation and it helped me a lot to get help from my friends and people are close to me over social media.,5,False,Helping for raising fund in emergency,Harpsl3,
973,2019-03-12 15:11:53,"The go fund me app is easier to use than the desktop website, I highly recommend it. As a company go fund me cannot be matched. They charge zero fees for access to their platform and help you along the way to ensure your fund raising need is met.",5,False,An awesome app from a from a great company,chapsusmc,"{'id': 7699561, 'body': 'You sound as excited about our product as I am! Our customers are extremely important to us, so when you do well, we feel successful too!\n\nJuliet\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2019-03-12T22:34:47Z'}"
974,2018-09-08 13:49:40,I’ve never used GoFundMe before and found out my friends dog was having emergency surgery. Setting up our campaign took less than 5 minutes and it was ready for people to start donating. Thanks for being so easy to use GoFundMe!,5,False,Super user friendly!!,Jo Beth walker,
975,2018-07-19 04:13:40,The app makes it all easy to keep track of. Running a campaign can be a tense experience. The app makes it organized and doable. You will never miss giving those so important thank yous. People care. The app helps you show that you are grateful for their concern. Thanks Go Fund Me.,5,False,Go Fund Me,musewife,
976,2018-06-04 09:18:09,I love it!! I love the way it set up and let you add updates and make comments to whoever donate to you! I love the fact you can see who donate to you and the fact it let you set up account to support someone and it don’t charge you that much!!! Best account for donation!!,5,False,I love it!!,shawtcake35,
977,2018-06-14 16:21:08,I wish that it wasn’t only geared towards Facebook as I don’t have a Facebook account so there are certain things that I don’t personally care for but that’s not just the app it’s go fund me in general just because it’s so focused on Facebook and I don’t use Facebook so there are things that I couldn’t use.,4,False,Easy to use,VLW1,
978,2018-02-10 21:43:35,Everything thing works very well... I just wish there was more ways to promote. Seems like the only people who can manage to get funding are already extremely well know. Seemingly difficult for the every day joe to draw attention to their own fundraising. Just my opinion.,4,False,Good app and website,Skicher,
979,2018-06-04 01:48:32,"The website is unreasonably finicky.  The dropdown box in my profile tab does not stay open once clicked. This occurs in multiple browsers. The app does not allow me to add a photo. There is no response when clicking on it.
On the website trying to copy the custom link is impossible. All in all, I find it pathetic that a website so widely used is this consistently nonfunctional. If I ran a company, I would not launch a website that ran this inconsistently.
Terrible.",1,False,Terrible functionality. Atrocious!,JamesAlexander84,
980,2017-07-20 00:33:05,"This was my first time using GoFundMe and I was surprised how easy it was. The emails are great reminders to do the things that help raise money and the app is easy to use. I've raised most of my goal in just 48 hours, not that it was a lofty goal but GoFundMe made it easy. Thank you!",5,False,Great option and easy!,marlysofmull,
981,2023-08-04 13:50:20,I was able to set this up and start getting donations within 30 minutes.  This option makes it super easy to raise funds in an emergency.,5,False,Super easy to setup and great in an emergency,ksnsbdn,
982,2024-02-21 00:49:53,I am more than disappointed in your company for allowing such an aberration to occur when there are honest people in true need of this avenue. Trump is using you as has been his MO for so very long & you have let your honest users  to be blatantly victimized. He has more money than many of your needy folks put together battling experiences beyond their control & yet he is allowed to take advantage of you. Please review how you integrity is at stake…,1,False,Trump…really?,Mini Madre,
983,2023-12-27 03:33:24,It’s a great app to have access to when you are stuck in your bed unable to move or accomplish anything and need support. Thank you for being a platform that can reach a number of giving and compassionate people.,4,False,Great Start,BroadwayKev82,
984,2023-07-24 16:56:07,"When life knocks you down, it’s nice to have a place to ask for help. This was an easy process and I’m hoping the payments are easy as well to get to the bank.",5,False,Pretty easy to use.,KrisFess8,
985,2022-11-15 01:57:50,This is really opening up opportunities for this young band. We are so excited and so happy to be on the go fund me page and picking up support for these boys dreams we would not be able to collect donations this easily without go fund me,5,False,Never2young band,Never2young.live,
986,2023-04-01 15:46:32,App is easy to use. It would be nice to have notifications somewhere easy to find when in main menu.  Help chat will loop in a circle and provide the same response but other than that it is a piece of cake.,4,False,App is easy to use,RedTigger88,
987,2022-10-03 12:58:20,"My house and car are non-functional after Hurricane Ian, but my cousin set up my account and helped bring in money that we can hopefully use for new appliances if the insurance fixes the house and replaces the car.",5,False,Hurricane help,Olguschiggins,
988,2022-09-25 18:16:19,This was a easy app to use and help advertise as well as set up requested funds from friends and loved ones. There has not been any hassle and the charge to use this is not too bad as well. Very useful and helpful.,5,False,Go fund me for Taye Mendoza,SabRomo,
989,2022-06-15 00:42:31,This has allowed me to help another family in need and I couldn’t be more grateful to the creators of this organization for giving this gift to the world!,5,False,Peak of humans ability to help one another!,swayzec,
990,2022-07-08 19:35:27,"During banking setup I had to login way too many times and keep verifying phone number, could not jump to another app or photos to find information without invalidating login",4,False,Banking setup was terrible but good otherwise,BB110BB,
991,2022-03-29 23:40:40,"This app has proven to be a life-saver.  It was user-friendly and at every step it was easy to navigate.  The cause was under a very compressed time limit—and the situation was fraught, but this app was instrumental in solving the problem.",5,False,Help Irene Keep Her House.,Herdabout,
992,2022-02-24 17:27:46,"I’ve never used this app before and I’m seeing the love 💕 coming from those who care for my family to help in our time in need.

It’s a huge help, thank you “ GoFundMe “",5,False,Gives you an Opportunity,YUM🍕,
993,2022-01-25 14:11:36,I’m forever grateful that GFM is a viable option to help people raise money in situations that present no other options. It helped me raise the money for my best friend to cremate her daughter in 10 days. Thank you for making this possible.,5,False,Amazing platform!!,TruBlu70,
994,2021-04-12 11:40:59,Managing day to day is difficult in general. I created a page for a family friend of mine. The app made providing updates and managing the donations very easy to keep up with.  Asking for help is difficult but GoFundMe made it much easier to manage. Thank you!!,5,False,Great App,lcalicchio,
995,2021-11-08 17:49:10,"Sharing is so important, but when I updated my link it never connected that update with a correct link to click on.  The sharing is so vital, but useless without a connected link.",4,False,Not good at sharing correct links,ClassyAnn,
996,2021-01-28 21:18:06,"This is my first time using GoFundMe to help raise funds for my wife’s final expenses. I didn’t know how to go about it exactly, but I followed the tutorials and all seems to be working well. I would highly recommend go GoFundMe for folks that are in need or are working towards a cause.",5,False,Impressive,lowland4me,
997,2021-02-01 05:17:01,"I love GoFundMe. They make raising money for important causes very easy, professional, and creative. Their fees are very high though. I’ve had at least $100 knocked off the funds for transaction fees or something like that. It makes it harder to reach the fundraising goal. But other than that, awesome site/app. Good fundraising tips and tricks provided, too. 😄",4,False,Very nice,Max_Perler 😄,
998,2019-08-18 11:00:10,Without the help of GoFundMe we would not have been able to provide such a beautiful memorial service for our loved one. It was so easy to set up a campaign and for giving a donation. Will use again if an occasion to need help comes along.,5,False,Memorial for a loved man,Middle A1ge,
999,2018-09-16 01:43:01,"Helpful! Useful interface. Sometimes a lag when I’m editing an update and trying to type in the middle of what I’ve already entered.... but otherwise, clear layout and simple features like auto save responses for thanking donors. Esthetic pleasing and calming!",5,False,Good app,Esmelt08,
